Linux 2.6.18-426.el5 (rhel5.example.com) 	10/01/18
01:30:01          152        13        12         0         0
01:40:01          154        13        14         0         0
01:50:01          151        12        12         0         0
02:00:01          151        12        12         0         0
02:10:01          151        12        12         0         0
02:20:01          151        12        12         0         0
02:30:01          153        12        14         0         0
02:40:01          151        12        12         0         0
02:50:01          154        12        14         0         0
03:00:01          151        12        12         0         0
03:10:01          151        12        12         0         0
03:20:01          151        12        12         0         0
03:30:01          151        12        12         0         0
03:40:01          151        12        12         0         0
03:50:01          151        12        12         0         0
04:00:01          151        12        12         0         0
04:10:01          151        12        12         0         0
04:20:01          151        12        12         0         0
04:30:01          151        12        12         0         0
04:40:01          152        12        13         0         0
04:50:01          152        12        13         0         0
05:00:01          152        12        13         0         0
05:10:01          151        12        12         0         0
05:20:01          151        12        12         0         0
05:30:01          151        12        12         0         0
05:40:01          151        12        12         0         0
05:50:01          152        12        13         0         0
06:00:01          153        12        14         0         0
06:10:01          151        12        12         0         0
06:20:01          151        12        12         0         0
06:30:01          153        12        14         0         0
06:40:01          151        12        12         0         0
06:50:01          151        12        12         0         0
07:00:01          151        12        12         0         0
07:10:01          151        12        12         0         0
07:20:01          151        12        12         0         0
07:30:01          151        12        12         0         0
07:40:01          157        12        18         0         0
07:50:01          151        12        12         0         0
08:00:01          151        12        12         0         0
08:10:01          151        12        12         0         0
08:20:02          151        12        12         0         0
08:30:01          151        12        12         0         0
08:40:01          151        12        12         0         0
08:50:01          151        12        12         0         0
09:00:01          151        12        12         0         0
09:10:01          153        12        14         0         0
09:20:01          151        12        12         0         0
09:30:01          151        12        12         0         0
09:40:01          151        12        12         0         0
09:50:01          151        12        12         0         0
10:00:01          152        12        13         0         0
10:10:01          151        12        12         0         0
10:20:01          151        12        12         0         0
10:30:01          151        12        12         0         0
10:40:01          151        12        12         0         0
10:50:01          151        12        12         0         0
11:00:01          151        12        12         0         0
11:10:01          151        12        12         0         0
11:20:01          151        12        12         0         0
11:30:01          152        12        13         0         0
11:40:01          159        12        20         0         0
11:50:01          152        12        13         0         0
12:00:01          151        12        12         0         0
12:10:01          152        12        13         0         0
12:20:01          152        12        13         0         0
12:30:01          153        12        14         0         0
12:40:01          151        12        12         0         0
12:50:01          151        12        12         0         0
13:00:01          151        12        12         0         0
13:10:01          151        12        12         0         0
13:20:01          153        12        14         0         0
13:30:01          151        12        12         0         0
13:40:01          157        12        18         0         0
13:50:01          150        11        12         0         0
14:00:01          150        11        12         0         0
14:10:01          150        11        12         0         0
14:20:01          150        11        12         0         0
14:30:01          150        11        12         0         0
14:40:01          150        11        12         0         0
14:50:01          152        12        12         0         0
15:00:01          152        12        12         0         0
15:10:01          153        12        13         0         0
15:20:01          152        12        12         0         0
15:30:01          152        12        12         0         0
15:40:01          154        12        14         0         0
15:50:01          152        12        12         0         0
16:00:01          156        12        16         0         0
16:10:01          152        12        12         0         0
16:20:01          152        12        12         0         0
16:30:01          152        12        12         0         0
16:40:01          153        12        13         0         0
16:50:01          152        12        12         0         0
17:00:01          152        12        12         0         0
17:10:01          152        12        12         0         0
17:20:01          152        12        12         0         0
17:30:01          152        12        12         0         0
17:40:01          153        12        13         0         0
17:50:01          152        12        12         0         0
18:00:01          152        12        12         0         0
18:10:01          152        12        12         0         0
18:20:01          152        12        12         0         0
18:30:01          152        12        12         0         0
